#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
485500,2432.3410547164967,514.3519261882844,2946.692980904781,330.8145319969378,2.84e+03
486000,2381.878175392254,489.24071363586216,2871.118889028116,314.66381182764206,2.84e+03
486500,2401.030094919857,509.56637957932037,2910.5964744991775,327.73662311551084,2.84e+03
487000,2411.4163079293307,431.34868839950883,2842.7649963288395,277.42953261176433,2.84e+03
487500,2361.510407357113,603.6839300606787,2965.1943374177918,388.26998914356227,2.84e+03
488000,2477.692932819841,440.1072173991308,2917.800150218972,283.0627353363341,2.84e+03
488500,2463.5661969432695,484.5177851709776,2948.083982114247,311.62617691229457,2.84e+03
489000,2434.6802423997647,440.6087594542082,2875.289001853973,283.38531097332407,2.84e+03
489500,2421.810705595921,461.3266256593397,2883.1373312552605,296.7103727912453,2.84e+03
490000,2439.1760307627897,465.822279803384,2904.9983105661736,299.60183221029234,2.84e+03
490500,2413.4391280208374,365.3540243440791,2778.7931523649168,234.9838980331543,2.84e+03
491000,2406.8239410701826,433.9314678818104,2840.755408951993,279.0906928839164,2.84e+03
491500,2361.4749608163747,474.39053276875524,2835.86549358513,305.1126555404903,2.84e+03
492000,2440.8290616160707,465.1814897430547,2906.010551359125,299.18969675765186,2.84e+03
492500,2429.8350026759103,465.90784823837396,2895.742850914284,299.6568670615948,2.84e+03
493000,2437.205169158677,435.7250579336424,2872.9302270923195,280.2442720257081,2.84e+03
493500,2422.0627031890413,458.009795305603,2880.072498494644,294.57709472749605,2.84e+03
494000,2403.1111613464973,402.56902482530836,2805.680186171806,258.9193833315159,2.84e+03
494500,2427.1797085934336,423.9004115229167,2851.0801201163504,272.6390416975504,2.84e+03
495000,2379.649170537236,523.2490837104384,2902.8982542476742,336.536896105898,2.84e+03
495500,2383.546807396272,515.8574267441826,2899.4042341404547,331.78282128771855,2.84e+03
496000,2381.441687617858,463.7081196531443,2845.1498072710024,298.24207274394576,2.84e+03
496500,2386.0447943627505,464.806777236715,2850.8515715994654,298.9486937865212,2.84e+03
497000,2425.1588980188094,466.0303658011566,2891.189263819966,299.735666397477,2.84e+03
497500,2416.7798810358377,466.79324799204664,2883.5731290278845,300.22632756174704,2.84e+03
498000,2397.207449663262,539.4344039993254,2936.6418536625874,346.9467709094555,2.84e+03
498500,2435.646959910443,476.7462360997206,2912.3931960101636,306.6277677725609,2.84e+03
499000,2360.930731332508,467.0382666226728,2827.968997955181,300.3839156244997,2.84e+03
499500,2405.7079544355156,446.6595182642234,2852.3674726997388,287.27696344324943,2.84e+03
500000,2372.7617532143727,464.6862007718005,2837.447953986173,298.87114290203994,2.84e+03
500500,2522.7846588495613,470.46583669740704,2993.2504955469685,302.5884178970252,2.84e+03
501000,2403.1194070330716,425.8944308692654,2829.013837902337,273.9215304825028,2.84e+03
501500,2451.62994730141,454.1548909266687,2905.784838228079,292.0977448445071,2.84e+03
502000,2522.840856885643,413.07187534454323,2935.912732230186,265.6744772706073,2.84e+03
502500,2477.151101174659,505.86902004778483,2983.020121222444,325.35860098557794,2.84e+03
503000,2465.0033103867295,458.25031643392947,2923.253626820659,294.7317901421557,2.84e+03
503500,2489.9653584661824,438.880663699217,2928.8460221653995,282.2738556460934,2.84e+03
504000,2508.8184818165155,449.3405218555621,2958.1590036720777,289.00129828714415,2.84e+03
504500,2475.723330577,430.22230912361255,2905.9456397006124,276.70508187281587,2.84e+03
505000,2490.0908224443037,485.3880674214843,2975.478889865788,312.1859143230985,2.84e+03
505500,2437.176157034158,492.8254034354415,2930.0015604695996,316.96936842813966,2.84e+03
506000,2467.7543620195847,416.30023561082714,2884.054597630412,267.75085423398883,2.84e+03
506500,2485.2863558034196,426.82140137920965,2912.107757182629,274.5177279492737,2.84e+03
507000,2501.6502111612035,433.2170616854687,2934.867272846672,278.63120991230613,2.84e+03
507500,2465.0456861404273,496.3683387969789,2961.4140249374063,319.2480699238415,2.84e+03
508000,2471.6170131612766,446.8954339715294,2918.5124471328063,287.4286967999835,2.84e+03
508500,2444.403154284875,413.33543269611926,2857.7385869809946,265.84398883939275,2.84e+03
509000,2508.685040986652,415.7772348381566,2924.462275824809,267.41447704351685,2.84e+03
509500,2550.427226966115,432.8799097278742,2983.3071366939894,278.41436467194694,2.84e+03
510000,2466.787197204469,388.2267010006798,2855.013898205149,249.69486427711232,2.84e+03
510500,2414.355906733486,462.5217290618902,2876.877635795376,297.4790246668834,2.84e+03
511000,2449.537180793628,480.13797213752355,2929.6751529311514,308.80922275090234,2.84e+03
511500,2425.059816901226,419.6842068075174,2844.7440237087435,269.9273151175326,2.84e+03
512000,2452.1895271140356,397.3225352641335,2849.512062378169,255.54501084365722,2.84e+03
512500,2454.636240873252,459.2765055985993,2913.9127464718513,295.39180184030636,2.84e+03
513000,2442.4409072612398,463.0939762751378,2905.5348835363775,297.8470755759953,2.84e+03
513500,2496.850410623819,485.6221801106155,2982.472590734434,312.3364880368267,2.84e+03
514000,2478.0747890136554,472.71090418765243,2950.785693201308,304.0323727327561,2.84e+03
514500,2460.084336001055,474.9710811266006,2935.0554171276553,305.4860454774649,2.84e+03
515000,2501.578914066693,450.2052522441172,2951.78416631081,289.5574649198102,2.84e+03
515500,2495.478949524321,414.08799353849065,2909.5669430628113,266.32801164594326,2.84e+03
516000,2451.459112419111,464.3258965788267,2915.785008997938,298.6394068923034,2.84e+03
516500,2495.5416910551585,457.1299649571609,2952.6716560123195,294.0112162887517,2.84e+03
517000,2490.303766315472,415.7251074439655,2906.0288737594374,267.38095038864196,2.84e+03
517500,2498.1995328134117,466.4581904602077,2964.6577232736195,300.0108293883295,2.84e+03
518000,2485.3058875048355,480.39782329336225,2965.703710798198,308.97635061439587,2.84e+03
518500,2530.0332197620032,492.6056854459846,3022.6389052079876,316.8280529199192,2.84e+03
519000,2498.622203007618,501.6664461913198,3000.2886491989375,322.65564133339586,2.84e+03
519500,2511.4274004769727,518.0850280519782,3029.5124285289507,333.2155424395091,2.84e+03
520000,2493.378501611972,471.8056134028782,2965.1841150148502,303.45011896439627,2.84e+03
520500,2442.049561154772,501.72710648894093,2943.776667643713,322.6946560759226,2.84e+03
521000,2450.8266058635004,425.78488050964245,2876.6114863731427,273.8510712325155,2.84e+03
521500,2499.127959300943,412.18272986862473,2911.310689169568,265.10260764299073,2.84e+03
522000,2464.441530839105,446.96045006542636,2911.4019809045312,287.47051304986945,2.84e+03
522500,2553.751501889644,478.7973812487453,3032.548883138389,307.9469980271473,2.84e+03
523000,2549.4424747744397,487.264474241213,3036.7069490156528,313.39275853286847,2.84e+03
523500,2493.1427722251256,494.5765722266715,2987.719344451797,318.0956635864207,2.84e+03
524000,2430.491913720602,479.20238032488646,2909.6942940454883,308.20748034093145,2.84e+03
524500,2534.5427655931644,481.8242026138041,3016.3669682069685,309.89375168420224,2.84e+03
525000,2430.5557303582946,514.6891750470245,2945.244905405319,331.0314395609813,2.84e+03
525500,2392.9270870316986,440.55229516007387,2833.4793821917724,283.3489949646002,2.84e+03
526000,2437.920650921432,481.34402072524125,2919.264671646673,309.5849142158262,2.84e+03
526500,2447.258332921012,442.5502807410967,2889.8086136621087,284.6340347034827,2.84e+03
527000,2385.725265328105,433.43346327262424,2819.158728600729,278.7703924177723,2.84e+03
527500,2415.5504120292844,460.5312091801917,2876.081621209476,296.1987866244703,2.84e+03
528000,2524.458975055026,455.1696081546265,2979.6285832096523,292.750378163806,2.84e+03
528500,2479.720634001588,550.1739481406306,3029.894582142219,353.8540985349105,2.84e+03
529000,2470.203109593822,428.7808311224309,2898.9839407162526,275.77796981963724,2.84e+03
529500,2490.838350566729,473.77148650523867,2964.6098370719674,304.71450499507034,2.84e+03
530000,2488.6897025547123,452.1561608100877,2940.8458633648,290.81222624442137,2.84e+03
530500,2477.8812537583926,472.294374030271,2950.1756277886634,303.76447400027166,2.84e+03
531000,2487.3601030794243,442.8084980665461,2930.1686011459706,284.800111740085,2.84e+03
531500,2454.5169633029545,469.20453584334666,2923.721499146301,301.7771899604731,2.84e+03
532000,2516.2118677682806,440.0037890472041,2956.2156568154846,282.99621356379714,2.84e+03
532500,2436.8073677382326,479.5813749155141,2916.3887426537467,308.4512374102536,2.84e+03
533000,2515.3171962734345,447.69101869440084,2963.0082149678356,287.94039117568275,2.84e+03
533500,2415.074774076158,506.6643814099128,2921.739155486071,325.8701517028673,2.84e+03
534000,2549.2305321771955,467.7719584612857,3017.002490638481,300.85580249779173,2.84e+03
534500,2512.0557229406227,527.4911125518748,3039.5468354924974,339.26523192899276,2.84e+03
535000,2474.0419824568917,536.2275708234008,3010.2695532802927,344.884239474709,2.84e+03
535500,2484.8679585338004,506.9745242082809,2991.8424827420813,326.0696255251094,2.84e+03
536000,2498.1900691015144,525.3785545160135,3023.568623617528,337.90650289082447,2.84e+03
536500,2544.360755048471,440.434361745373,2984.795116793844,283.2731440045772,2.84e+03
537000,2488.198971652611,456.8015083824604,2945.000480035071,293.7999636375833,2.84e+03
537500,2479.447259661503,494.5787399317465,2974.0259995932493,318.0970577842518,2.84e+03
538000,2575.5846240140663,452.75501814237913,3028.3396421564453,291.1973919219042,2.84e+03
538500,2519.236375090365,418.7946002653793,2938.0309753557444,269.35514894702794,2.84e+03
539000,2494.1561679073625,445.1369506053697,2939.2931185127322,286.2976971435584,2.84e+03
539500,2479.3459455845414,510.99966725344257,2990.345612837984,328.6584674150851,2.84e+03
540000,2502.2473257609317,473.382872999266,2975.630198760198,304.46456135033907,2.84e+03
540500,2520.0335590754157,433.3198359880199,2953.3533950634355,278.69731102142754,2.84e+03
541000,2467.504961027549,533.7690500119687,3001.274011039518,343.3029983628775,2.84e+03
541500,2537.6676999023193,546.1910394753679,3083.858739377687,351.2924204328184,2.84e+03
542000,2486.905701399903,474.80810121918324,2961.7138026190864,305.3812220694984,2.84e+03
542500,2473.5084368488724,463.09004487384027,2936.5984817227127,297.8445470257671,2.84e+03
543000,2488.908111891815,517.730479463403,3006.638591355218,332.9875082484662,2.84e+03
543500,2464.0445099954763,529.0720853928074,2993.1165953882837,340.2820625537925,2.84e+03
544000,2491.6965080827968,467.9690521970704,2959.6655602798673,300.98256681740133,2.84e+03
544500,2520.1823001522694,477.99002533155874,2998.172325483828,307.4277327997799,2.84e+03
545000,2458.670504188891,494.6945066704899,2953.3650108593806,318.17151520833886,2.84e+03
545500,2482.488173580494,444.89603715149354,2927.3842107319874,286.1427493977875,2.84e+03
546000,2495.635082676934,471.0762236871117,2966.7113063640454,302.9809990774488,2.84e+03
546500,2519.884198313351,516.1991878423348,3036.0833861556857,332.0026309782894,2.84e+03
547000,2477.6888789668365,476.27900878057017,2953.9678877474066,306.3272622644618,2.84e+03
547500,2531.4253124851875,477.7260101594923,3009.15132264468,307.25792677565454,2.84e+03
548000,2517.1995884722764,462.13385231767217,2979.333440789949,297.2295548834962,2.84e+03
548500,2524.933118292691,468.48217440944006,2993.415292702131,301.3125904372218,2.84e+03
549000,2511.8318856608416,454.05406193713435,2965.885947597976,292.0328948978339,2.84e+03
549500,2514.377021646427,473.2207976674215,2987.597819313848,304.3603197361398,2.84e+03
550000,2512.5628018024327,446.33812281180013,2958.9009246142327,287.07025227767207,2.84e+03
